no adults,no children,weekend ss,week mf,meal plan,car parking,leadtime,arrival year,arrival month,arrival date,market segment,repeated guest,cancellations,bookings not canceled,avg price,special requests,booking_status
0.75,0,0.285714286,0.294117647,0.333333333,0,0.205417607,1,0.545454545,0.066666667,0.25,0,0,0,0.271666667,0,Not_Canceled
0.5,0,0,0.058823529,0,0,0.004514673,0,1,0.766666667,0.25,0,0,0,0.125,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0,0,0.004514673,1,0.636363636,0.466666667,0.25,0,0,0,0.313574074,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.25282167,1,0.454545455,0.033333333,0,0,0,0,0.185185185,0,Not_Canceled
0.25,0,0.142857143,0,0,0,0.018058691,1,0.727272727,0.333333333,0.25,0,0,0,0.238888889,0,Not_Canceled
0.5,0,0.571428571,0.294117647,0,0,0.020316027,0,0.727272727,0.633333333,0.25,0,0,0,0.313166667,0,Not_Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.223476298,1,0.545454545,0.066666667,0.25,0,0,0,0.271666667,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.139954853,1,0.818181818,0.8,0.25,0,0,0,0.206666667,0.2,Canceled
0.75,0,0,0.117647059,0.333333333,0,0.0248307,0,0.727272727,0.1,0.25,0,0,0,0.294444444,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.027088036,1,0.090909091,0.2,0.25,0,0,0,0.238888889,0,Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.112866817,1,0.545454545,0.3,0.25,0,0,0,0.263333333,0,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.30248307,1,0.272727273,0.6,0,0,0,0,0.131481481,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.279909707,1,0.363636364,0.4,0.25,0,0,0,0.203888889,0.2,Not_Canceled
0.5,0,0.142857143,0,0,0,0.040632054,1,0.727272727,0.833333333,0.25,0,0,0,0.238888889,0.2,Canceled
0.5,0,0.142857143,0.058823529,0,0,0.16027088,1,0.272727273,0.566666667,0.25,0,0,0,0.158333333,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,1,0.013544018,0,0.636363636,0.433333333,0.25,0,0,0,0.181481481,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0,0,0.108352144,1,0.181818182,0.133333333,0.25,0,0,0,0.128703704,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.083521445,1,0.727272727,0.3,0,0,0,0,0.158333333,0,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.261851016,1,0.090909091,0.9,0,0,0,0,0.112962963,0,Canceled
0.5,0,0,0.058823529,0,0,0.006772009,0,0.818181818,0.7,0.25,0,0,0,0.162555556,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.072234763,0,0.909090909,0.633333333,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.069977427,1,0.090909091,0.1,0.5,0,0,0,0.150925926,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.212189616,1,0.181818182,0.6,0.25,0,0,0,0.136944444,0,Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.042889391,1,0.181818182,0.833333333,0.25,0,0,0,0.318518519,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.011286682,1,0.818181818,0.833333333,0.5,0,0,0,0.194444444,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.164785553,1,0.818181818,0.9,0,0,0,0,0.133333333,0,Not_Canceled
0.75,0,0,0.235294118,0.333333333,0,0.223476298,1,0.636363636,0.766666667,0.25,0,0,0,0.278333333,0,Canceled
0.75,0,0.285714286,0.294117647,0.333333333,0,0.042889391,1,0.272727273,0.466666667,0.25,0,0,0,0.278574074,0.4,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,1,0.636363636,0.633333333,0.25,0,0,0,0.225185185,0,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.056433409,1,0.545454545,0.733333333,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.038374718,0,0.818181818,0.5,0,0,0,0,0.088888889,0,Not_Canceled
0.75,0,0,0.176470588,0.333333333,0,0.14221219,1,0.636363636,0.266666667,0.25,0,0,0,0.311666667,0,Not_Canceled
0.5,0,0,0.176470588,0,0,0.476297968,1,0.363636364,1,0.25,0,0,0,0.127203704,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.261851016,1,0.363636364,0.6,0.25,0,0,0,0.251851852,0.2,Canceled
0.25,0,0.428571429,0.294117647,0,0,0.620767494,1,0.818181818,0.266666667,0.25,0,0,0,0.169796296,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.609480813,1,0.272727273,0.633333333,0,0,0,0,0.116296296,0,Canceled
0.75,0,0.142857143,0.058823529,0.333333333,0,0.013544018,1,0.727272727,0.366666667,0.25,0,0,0,0.314685185,0.2,Not_Canceled
0.25,0,0.714285714,0.588235294,0.333333333,0,0.006772009,1,0.363636364,0.266666667,0.75,0,0,0,0.203703704,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.088036117,0,0.636363636,0.433333333,0,0,0,0,0.201851852,0,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.261851016,1,0.090909091,0.9,0,0,0,0,0.151240741,0,Not_Canceled
0.25,0,0.142857143,0.235294118,0.333333333,0,0.020316027,1,0.636363636,0.933333333,0.25,0,0,0,0.237777778,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.133182844,0,0.818181818,0.933333333,0.25,0,0,0,0.133796296,0.4,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.056433409,0,0.909090909,0.166666667,0.25,0,0,0,0.168425926,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.042889391,1,0.727272727,0.3,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,1,0.363636364,0.433333333,1,0,0,0,0,0,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.033860045,1,0.090909091,0.566666667,0,0,0,0,0.159259259,0,Not_Canceled
0.5,0,0,0.176470588,0,0,0.437923251,1,0.272727273,0.666666667,0.25,0,0,0,0.136037037,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.042889391,0,0.818181818,0.866666667,0.5,0,0,0,0.175925926,0.2,Not_Canceled
0.5,0,0.142857143,0,0.333333333,0,0.047404063,1,0.181818182,0.2,0.25,0,0,0,0.168518519,0,Canceled
0.5,0.2,0.285714286,0.117647059,0.333333333,0,0.051918736,1,0.363636364,0.2,0.25,0,0,0,0.368333333,0,Canceled
0.5,0,0.285714286,0,0.333333333,0,0.329571106,1,0.272727273,0.766666667,0,0,0,0,0.175925926,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.176072235,1,0.181818182,0.8,0,0,0,0,0.185185185,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.101580135,1,0.363636364,0.966666667,0,0,0,0,0.149537037,0,Not_Canceled
0.5,0,0.142857143,0.294117647,0.333333333,0,0.203160271,1,0.727272727,0.133333333,0,0,0,0,0.175925926,0.6,Not_Canceled
0.5,0.2,0.285714286,0.235294118,0.333333333,0,0.002257336,1,1,0.533333333,0.25,0,0,0,0.263666667,0,Not_Canceled
0.5,0,0,0.058823529,0.666666667,0,0.162528217,0,0.727272727,0.566666667,0,0,0,0,0.2,0,Not_Canceled
0.5,0.1,0,0.058823529,0.333333333,0,0.178329571,1,1,0.866666667,0.25,0,0,0,0.233333333,0.2,Not_Canceled
0.75,0,0.428571429,0.294117647,0.333333333,0,0.18510158,1,0.636363636,0.233333333,0.25,0,0,0,0.278333333,0.4,Canceled
0.5,0,0,0.058823529,0,0,0.072234763,1,0.909090909,0.833333333,0.25,0,0,0,0.162962963,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.237020316,1,0.272727273,0.533333333,0.25,0,0,0,0.178333333,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.14221219,1,0.454545455,0.833333333,0.25,0,0,0,0.205,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.424379233,1,0.454545455,0.466666667,0,0,0,0,0.240740741,0,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.178329571,0,0.909090909,0.4,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,0,0.909090909,0.133333333,1,0,0,0,0,0.4,Not_Canceled
0.25,0,0.285714286,0.117647059,0.333333333,0,0.167042889,1,0.545454545,0.733333333,0,0,0,0,0.125925926,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.264108352,0,0.636363636,0,0,0,0,0,0.175,0,Not_Canceled
0.5,0.1,0.285714286,0.294117647,0.333333333,0,0.356659142,0,0.636363636,0.2,0.25,0,0,0,0.141666667,0.4,Not_Canceled
0.5,0,0,0.176470588,0,0,0.255079007,1,0.454545455,0.266666667,0.25,0,0,0,0.215,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.688487585,1,0.909090909,0.1,0,0,0,0,0.164814815,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.668171558,1,0.727272727,0.666666667,0,0,0,0,0.157407407,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.367945824,1,0.818181818,0.466666667,0,0,0,0,0.212962963,0,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.467268623,1,0.636363636,0.133333333,0.25,0,0,0,0.195,0.2,Canceled
0.5,0,0,0.176470588,0,0,0.153498871,1,0.363636364,0.3,0.25,0,0,0,0.215,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.020316027,1,0.090909091,0.833333333,0.25,0,0,0,0.118574074,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.679458239,1,0.545454545,0.966666667,0,0,0,0,0.212962963,0.2,Canceled
0.75,0,0.285714286,0.235294118,0.333333333,0,0.449209932,1,1,0.9,0.25,0,0,0,0.22037037,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.216704289,0,0.545454545,0.333333333,0,0,0,0,0.175,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.666666667,0,0.311512415,0,0.636363636,0.7,0,0,0,0,0.175,0,Canceled
0.25,0,0,0.117647059,0.333333333,0,0.002257336,0,0.909090909,0.633333333,0.25,0,0,0,0,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.181818182,0.566666667,0,0,0,0,0.119259259,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.006772009,1,0.363636364,0.6,0.5,0,0,0,0.294444444,0,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.189616253,1,0.545454545,0.466666667,0.25,0,0,0,0.225,0.4,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.239277652,1,0.545454545,0.333333333,0.25,0,0,0,0.200555556,0,Canceled
0.5,0,0.142857143,0.117647059,0,0,0.11738149,1,0.818181818,0.533333333,0.25,0,0,0,0.2,0.2,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.076749436,0,0.818181818,0.2,0.25,0,0,0,0.158333333,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.437923251,1,0.545454545,0.266666667,0.25,0,0,0,0.142314815,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.266365688,0,0.636363636,0.833333333,0.25,0,0,0,0.109074074,0.2,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.223476298,1,0.363636364,0.6,0.25,0,0,0,0.251666667,0.2,Canceled
0.75,0,0.142857143,0.294117647,0.333333333,0,0.318284424,1,0.636363636,0,0.25,0,0,0,0.243462963,0.2,Not_Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.106094808,1,0.545454545,0.033333333,0.25,0,0,0,0.212,0.4,Not_Canceled
0.5,0,0,0.117647059,0.333333333,1,0.189616253,1,0.636363636,0.1,0.25,0,0,0,0.235,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.329571106,0,1,0.933333333,0,0,0,0,0.138888889,0,Not_Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.135440181,1,1,0.033333333,0.25,0,0,0,0.225888889,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.094808126,1,0.181818182,0.033333333,0.25,0,0,0,0.128185185,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.223476298,1,0.909090909,0.2,0.25,0,0,0,0.318333333,0.4,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.063205418,1,0.454545455,0.433333333,0.25,0,0,0,0.200777778,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.616252822,0,0.545454545,0.533333333,0,0,0,0,0.201851852,0,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.227990971,1,0.545454545,0.7,0.25,0,0,0,0.228333333,0,Canceled
0.5,0,0.285714286,0.058823529,0,0,0.081264108,1,0.636363636,0.9,0.25,0,0,0,0.188333333,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.181818182,0.266666667,1,1,0,0.051724138,0,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.666666667,0,0.009029345,1,0.181818182,0.2,0,0,0,0,0.196296296,0,Not_Canceled
0.75,0,0,0.235294118,0.333333333,0,0.090293454,1,0.181818182,0.733333333,0.25,0,0,0,0.269166667,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.762979684,1,0.818181818,0.2,0,0,0,0,0.148148148,0,Canceled
0.5,0.1,0.285714286,0.294117647,0,0,0.227990971,1,0.545454545,0.733333333,0.25,0,0,0,0.171907407,0.2,Not_Canceled
0.5,0,0.142857143,0.294117647,0.333333333,0,0.072234763,1,1,0.866666667,0,0,0,0,0.12962963,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.004514673,1,0.090909091,0.666666667,0,0,0,0,0.151851852,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0,0,0.60496614,1,0.818181818,0,0.25,0,0,0,0.176666667,0,Canceled
0.5,0,0.142857143,0.176470588,0,0,0.191873589,1,0.636363636,0.933333333,0.25,0,0,0,0.215,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.124153499,1,0.727272727,0.033333333,0.25,0,0,0,0.228333333,0.2,Not_Canceled
0.25,0,0.285714286,0.176470588,0.333333333,0,0.146726862,0,0.727272727,0.8,0.25,0,0,0,0.242407407,0.4,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.018058691,1,0.636363636,0.4,0.25,0,0,0,0.244444444,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.27765237,1,0.272727273,0.966666667,0.25,0,0,0,0.186666667,0.2,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.255079007,1,0.363636364,1,0.5,0,0,0,0.185185185,0,Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.679458239,1,0.545454545,0.966666667,0,0,0,0,0.201851852,0,Canceled
0.75,0,0,0.176470588,0.333333333,0,0.027088036,1,0.181818182,0.766666667,0.25,0,0,0,0.34012963,0,Canceled
0.25,0,0.142857143,0,0.333333333,0,0,1,0.181818182,0.666666667,0.5,0,0,0,0.146296296,0,Not_Canceled
0.25,0.2,0,0.058823529,0.333333333,0,0.013544018,0,0.727272727,0.1,0.25,0,0,0,0.322222222,0.2,Not_Canceled
0.5,0,0,0.058823529,0.666666667,0,0.187358916,0,0.727272727,0.966666667,0,0,0,0,0.207777778,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.051918736,1,0.818181818,0.666666667,0.25,0,0,0,0.259259259,0,Canceled
0.25,0,0,0.117647059,0.333333333,0,0.072234763,0,0.909090909,0.633333333,0,0,0,0,0.135185185,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.031602709,0,0.727272727,0.533333333,0,0,0,0,0.151851852,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.404063205,1,0.727272727,0.966666667,0.25,0,0,0,0.21,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.656884876,1,0.636363636,0.6,0,0,0,0,0.212962963,0,Canceled
0.25,0.1,0,0.176470588,0.666666667,0,0.015801354,1,0.090909091,0.333333333,0,0,0,0,0.14537037,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.187358916,1,0.545454545,0.733333333,0.25,0,0,0,0.18062963,0.2,Not_Canceled
0.25,0,0,0.176470588,0.333333333,1,0.013544018,1,0.181818182,0,0,0,0,0,0.12037037,0,Not_Canceled
0.25,0,0.285714286,0.176470588,0.333333333,0,0.11738149,1,0.181818182,0.533333333,0.25,0,0,0,0.192740741,0.4,Not_Canceled
0.5,0,0,0.058823529,0.666666667,0,0.162528217,0,0.727272727,0.566666667,0,0,0,0,0.2,0,Not_Canceled
1,0,0,0.117647059,0.333333333,0,0.040632054,1,1,0.733333333,0.25,0,0,0,0.369314815,0.4,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.571106095,1,0.363636364,0.1,0,0,0,0,0.166666667,0,Canceled
0.5,0,0,0.117647059,0,0,0.273137698,1,1,0.466666667,0.25,0,0,0,0.146666667,0.2,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.593679458,1,0.818181818,0.666666667,0,0,0,0,0.203703704,0,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.343115124,1,0.454545455,0.6,0.25,0,0,0,0.200222222,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.004514673,1,0.727272727,0.933333333,0.5,0,0,0,0.222222222,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.020316027,0,0.727272727,0.2,0.25,0,0,0,0.1445,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.223476298,0,1,0.966666667,0,0,0,0,0.112351852,0,Not_Canceled
0.5,0.1,0.285714286,0.176470588,0.333333333,0,0.415349887,1,0.818181818,0.866666667,0.25,0,0,0,0.198333333,0.4,Canceled
0.5,0.1,0.142857143,0,0.333333333,0,0.155756208,1,0.545454545,0.533333333,0.25,0,0,0,0.228333333,0.4,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.103837472,1,0.818181818,0.766666667,0,0,0,0,0.158333333,0,Not_Canceled
0.5,0,0.285714286,0.352941176,0,0,0.151241535,1,1,0.533333333,0.25,0,0,0,0.138518519,0.2,Not_Canceled
0.5,0,0,0.058823529,0,0,0.121896163,1,0.363636364,0.666666667,0.25,0,0,0,0.215,0,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.146726862,1,0.272727273,0.5,0.25,0,0,0,0.22,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.088036117,0,0.636363636,0.433333333,0,0,0,0,0.201851852,0,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.379232506,1,0.545454545,0.833333333,0.25,0,0,0,0.141814815,0.2,Not_Canceled
0.25,0,0,0.117647059,0.666666667,0,0.72234763,1,0.636363636,0.566666667,0,0,0,0,0.166666667,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.544018059,1,0.818181818,0.766666667,0.5,0,0,0,0.196296296,0,Canceled
0.25,0,0.142857143,0,0.333333333,0,0.029345372,1,0.181818182,0.633333333,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.042889391,1,1,0.9,0.25,0,0,0,0.243240741,0.2,Not_Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.153498871,1,0.727272727,0.266666667,0.25,0,0,0,0.311666667,0.2,Not_Canceled
0.5,0.1,0.285714286,0.117647059,0.333333333,0,0.171557562,1,0.454545455,0.533333333,0.25,0,0,0,0.238888889,0.4,Not_Canceled
0.5,0,0.285714286,0.470588235,0,0,0.015801354,1,1,0.4,0.25,0,0,0,0.138518519,0.2,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.659142212,1,0.545454545,0.666666667,0,0,0,0,0.212962963,0,Canceled
0.5,0,0.142857143,0,0.333333333,0,0.404063205,0,0.727272727,0.633333333,0.25,0,0,0,0.173148148,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.781038375,1,0.727272727,0.4,0,0,0,0,0.212962963,0.2,Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.112866817,1,0.090909091,0.7,0.25,0,0,0,0.154925926,0.2,Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.065462754,1,0.363636364,0.633333333,0.25,0,0,0,0.294814815,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.083521445,1,1,0,0,0,0,0,0.133333333,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,1,0.41986456,1,0.545454545,0.566666667,0.25,0,0,0,0.195,0.2,Canceled
0.5,0.1,0.142857143,0.058823529,0.333333333,0,0.022573363,1,0.363636364,0.666666667,0,0,0,0,0.202777778,0,Not_Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.040632054,1,1,0.966666667,0.25,0,0,0,0.308981481,0.4,Not_Canceled
0.5,0.1,0.285714286,0.176470588,0.333333333,0,0.207674944,1,0.636363636,0.633333333,0.25,0,0,0,0.248333333,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.666666667,0,0.943566591,1,0.727272727,0.833333333,0,0,0,0,0.198148148,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.203160271,0,0.727272727,0.4,0.25,0,0,0,0.165277778,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.065462754,0,0.909090909,0.166666667,0.25,0,0,0,0.178333333,0.4,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.153498871,1,0.727272727,0.5,0.25,0,0,0,0.276666667,0,Canceled
0.5,0.2,0.285714286,0.294117647,0.333333333,0,0.306997743,1,0.363636364,0.2,0.25,0,0,0,0.315481481,0.2,Canceled
0.75,0,0.285714286,0.058823529,0.666666667,0,0.069977427,1,0.636363636,0.9,0.25,0,0,0,0.403703704,0,Canceled
0.5,0.1,0.142857143,0,0.333333333,0,0.20993228,1,0.545454545,0.566666667,0.25,0,0,0,0.2025,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.25282167,1,0.454545455,0.033333333,0,0,0,0,0.222222222,0.2,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.374717833,1,0.909090909,0,0,0,0,0,0.203703704,0,Canceled
0.5,0,0.285714286,0,0.333333333,0,0.214446953,1,0.909090909,0.633333333,0.25,0,0,0,0.156666667,0.4,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.133182844,1,0.272727273,0.866666667,0.25,0,0,0,0.227462963,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.23476298,1,0.272727273,0.233333333,0.25,0,0,0,0.168425926,0,Canceled
0.5,0,0,0.176470588,0.666666667,0,0.338600451,1,0.454545455,0.5,0,0,0,0,0.166666667,0.2,Not_Canceled
0.25,0,0.285714286,0.235294118,0.333333333,0,0.553047404,1,0.545454545,0.166666667,0,0,0,0,0.203703704,0,Canceled
0.5,0.1,0,0.058823529,0,0,0.011286682,1,0.636363636,0.533333333,0.25,0,0,0,0.157333333,0.2,Not_Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.557562077,1,0.454545455,0.166666667,0,0,0,0,0.212962963,0.2,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.182844244,1,0.272727273,0.466666667,0.25,0,0,0,0.178333333,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.042889391,0,0.818181818,0.166666667,0,1,0.076923077,0,0.166666667,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.207674944,1,0.545454545,0.466666667,0.25,0,0,0,0.185,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.106094808,1,0.909090909,0.333333333,0.25,0,0,0,0.141777778,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.446952596,1,0.727272727,0.266666667,0,0,0,0,0.166666667,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.094808126,1,0.090909091,0.366666667,0.25,0,0,0,0.132592593,0,Not_Canceled
0.5,0,0,0.235294118,0,0,0.027088036,1,0.090909091,0.733333333,0.25,0,0,0,0.15,0,Not_Canceled
0.5,0.1,0.285714286,0,0.333333333,0,0.090293454,1,0.909090909,0.166666667,0,0,0,0,0.248148148,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.031602709,1,0.727272727,0.7,0.25,0,0,0,0.340740741,0.4,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.11738149,1,0.545454545,0.1,0.25,0,0,0,0.218333333,0,Canceled
0.5,0,0,0.058823529,0,0,0,1,0.454545455,0.066666667,0.25,0,0,0,0.238888889,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.194130926,1,0.363636364,0.633333333,0,0,0,0,0.12037037,0.2,Not_Canceled
0.5,0.1,0.285714286,0.058823529,0.333333333,0,0.083521445,1,0.454545455,0.833333333,0.25,0,0,0,0.213555556,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.0496614,0,1,0.566666667,0.5,0,0,0,0.12037037,0,Not_Canceled
0.5,0.1,0.285714286,0.352941176,0.333333333,0,0.085778781,1,1,0.533333333,0.25,0,0,0,0.226759259,0,Canceled
0.25,0,0,0.117647059,0.666666667,0,0.23476298,0,0.818181818,0.166666667,0,0,0,0,0.169444444,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.027088036,0,0.818181818,0.166666667,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0.2,0,0.117647059,0.333333333,0,0.424379233,1,0.545454545,0.2,0.25,0,0,0,0.311666667,0,Canceled
0.5,0,0.285714286,0.176470588,0,0,0.203160271,1,1,0.766666667,0.25,0,0,0,0.138518519,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.367945824,1,0.727272727,0.233333333,0,0,0,0,0.203703704,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.054176072,0,0.727272727,0.7,0.25,0,0,0,0.176814815,0.2,Not_Canceled
0.5,0,0.142857143,0,0,0,0,1,0.181818182,0.666666667,0.25,0,0,0,0.126907407,0,Not_Canceled
0.25,0,0.142857143,0,0.333333333,0,0.0248307,1,0.727272727,0.133333333,0.5,0,0,0,0.209037037,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.072234763,1,0.181818182,0.466666667,0.25,0,0,0,0.151666667,0.2,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.022573363,0,0.636363636,0.9,0.25,0,0,0,0.148148148,0.2,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.510158014,1,1,1,0.25,0,0,0,0.171888889,0.2,Canceled
0.25,0,0,0.117647059,0.333333333,0,0.408577878,1,0.818181818,0.333333333,0,0,0,0,0.222222222,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.011286682,1,0.363636364,0.033333333,0.25,0,0,0,0.288888889,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.038374718,1,0.181818182,0.533333333,0.5,0,0,0,0.148148148,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.094808126,1,0,0.5,0.25,0,0,0,0.145,0.2,Not_Canceled
0.5,0,0,0.176470588,0,0,0.009029345,1,0.818181818,0.866666667,0.25,0,0,0,0.246907407,0.2,Canceled
